id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1726314365843,1726314367548,1,70.7,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,7.858860999305557e-05,7.858860999305557e-05,0.0,26.59,
13,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1726316608022,1726316616698,1,99.3,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,0.0005568189199500001,0.0005568189199500001,0.0,29.57,
4,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1726316616801,1726316625788,1,100.1,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,0.0005800266592847222,0.0005800266592847222,0.0,29.57,
11,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1726316625889,1726316634724,1,99.9,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,0.0005694182164375002,0.0005694182164375002,0.0,29.57,
7,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1726316314026,1726316640804,2,96.3,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,12884901888.0,,,0.026842523892425002,0.026842523892425002,0.0,29.57,
8,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1726316634823,1726316644222,1,100.3,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,0.0006074666254041667,0.0006074666254041667,0.0,29.57,
20,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1726316640906,1726316650389,1,100.2,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,0.0006124672204250001,0.0006124672204250001,0.0,29.57,
17,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,1726316640905,1726316650424,1,100.2,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6442450944.0,,,0.000614792309525,0.000614792309525,0.0,29.57,
2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,1726316316026,1726316662896,2,95.8,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,12884901888.0,,,0.02841458929463889,0.02841458929463889,0.0,29.57,
6,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1726316662997,1726316777400,6,102.5,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,25769803776.0,,,0.014138159013973613,0.014138159013973613,0.0,29.57,
3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,1726316777500,1726316890694,6,102.6,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,25769803776.0,,,0.013993861993216667,0.013993861993216667,0.0,29.57,
5,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,1726316890795,1726316901381,6,99.7,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,25769803776.0,,,0.001294849099952778,0.001294849099952778,0.0,29.57,
21,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,1726316901782,1726316986405,12,242.3,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,25769803776.0,,,0.015802385366609727,0.015802385366609727,0.0,29.57,
