task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,hu-worker-c27,ae/e2ba4f,nf-aee2ba4f5468f9dc40dd95ed53fcc73b-3816f,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1073741824,1,1749526597607,1717904203000,1717904203000,5393,0,-,90.3,0.0,3121152,5640192,3121152,5644288,712795,4919,279,18,5337088,16384,3,3,/input/data/work/ae/e2ba4f5468f9dc40dd95ed53fcc73b,true,-
1,hu-worker-c28,6c/169ec4,nf-6c169ec4b882fd44beaf7846574db7b6-f4ccb,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1712324608,1,1749526597565,1717904200000,1717904246000,48435,44000,-,99.6,0.4,1174540288,1186750464,1174540288,1186754560,4064228514,838279379,496316,104481,6430720,838291456,59,4392,/input/data/work/6c/169ec4b882fd44beaf7846574db7b6,true,-
2,hu-worker-c34,d9/d405d4,nf-d9d405d4e19b2f574a4fbe91539042ee-36d69,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,1073741824,1,1749526597653,1717904200000,1717904269000,71347,69000,-,95.5,0.0,4874240,12550144,4874240,12554240,3147403247,5960,48261,20,8192,16384,11,3844,/input/data/work/d9/d405d4e19b2f574a4fbe91539042ee,true,-
38,hu-worker-c31,4b/8be92f,nf-4b8be92ff7ab55c6a579518d53ef8ab8-ab65a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607253,1717904211000,1717904289000,81747,77000,-,203.9,0.4,567193600,4097867776,568090624,4097871872,1417815194,3669185,2736069,11226,14811136,4272128,11,7,/input/data/work/4b/8be92ff7ab55c6a579518d53ef8ab8,true,-
32,hu-worker-c31,3f/74118c,nf-3f74118c3e5eec8695288e66b182e6bd-b6653,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607415,1717904211000,1717904340000,132585,128000,-,202.2,0.3,468238336,3885658112,468246528,3952771072,2507997420,3695792,4865329,11280,0,4505600,11,17,/input/data/work/3f/74118c3e5eec8695288e66b182e6bd,true,-
57,hu-worker-c31,62/05e8a3,nf-6205e8a399f8fc4da6ba5767075ce181-7d79d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526606239,1717904211000,1717904375000,168761,163000,-,198.7,0.4,547434496,4029706240,564736000,4092624896,3163886755,3680003,6146350,11244,4403200,4628480,62,1,/input/data/work/62/05e8a399f8fc4da6ba5767075ce181,true,-
82,hu-worker-c27,a1/97acc3,nf-a197acc338a351f927ca27d01fd32c4e-8a5cd,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA,rsem/genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-cf0123ef83b3c38c13e3b0696a3f285d3f20f15b:64aad4a4e144878400649e71f42105311be7ed87-0,1,57600000,-,1729101824,1,1749526650457,1717904251000,1717904437000,186543,181000,-,99.6,0.4,1189384192,1522278400,1190780928,1522282496,4568154888,1562136155,522502,3509959,53145600,1562169344,124,4763,/input/data/work/a1/97acc338a351f927ca27d01fd32c4e,true,-
10,hu-worker-c35,59/a2225b,nf-59a2225b5907735dbf5871baf7e9bc16-85fa8,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526605812,1717904208000,1717904507000,301188,298000,-,203.1,0.2,513196032,3891286016,513499136,3956301824,1740185981,3670772,3365715,11230,10706944,5005312,68,5,/input/data/work/59/a2225b5907735dbf5871baf7e9bc16,true,-
11,hu-worker-c28,b6/50807a,nf-b650807a816d185fec002e662bb36cd3-bbcc0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607676,1717904208000,1717904575000,367324,366000,-,203.3,0.2,508018688,3889188864,508825600,3948576768,2183680781,3676843,4231900,11320,4194304,5238784,14,9,/input/data/work/b6/50807a816d185fec002e662bb36cd3,true,-
81,hu-worker-c26,68/dce9c1,nf-68dce9c1966d5dba2ee3b065d93702cb-b4fbc,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607941,1717904213000,1717904582000,374059,368000,-,197.2,0.2,532004864,4029706240,540725248,4092624896,1831962593,3672467,3544959,11309,0,5185536,7,2,/input/data/work/68/dce9c1966d5dba2ee3b065d93702cb,true,-
17,hu-worker-c28,d8/a34b70,nf-d8a34b703954657a28d250c754d95700-04c0a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526605896,1717904206000,1717904619000,413104,412000,-,202.8,0.2,518266880,3893383168,518266880,3956301824,2518979091,3693327,4886787,11306,0,5410816,17,9,/input/data/work/d8/a34b703954657a28d250c754d95700,true,-
30,hu-worker-c28,12/43f1e2,nf-1243f1e29ae32b810045691ab51b931a-69a07,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526606950,1717904207000,1717904624000,417050,415000,-,203.5,0.2,462749696,3817496576,462749696,3817500672,2508436245,3694705,4866191,11269,0,5476352,12,12,/input/data/work/12/43f1e29ae32b810045691ab51b931a,true,-
6,hu-worker-c25,04/ef288e,nf-04ef288e3a4022d109ebc55dfb1f220a-94ecc,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607559,1717904210000,1717904624000,416441,413000,-,203.6,0.2,548442112,3961544704,556695552,3965902848,2508436391,3693319,4866162,11269,0,5390336,11,6,/input/data/work/04/ef288e3a4022d109ebc55dfb1f220a,true,-
37,hu-worker-c34,ea/dc4f26,nf-eadc4f261615cd1f7473ce66b8a89318-84f60,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526605959,1717904207000,1717904625000,419041,417000,-,202.2,0.2,564072448,3893383168,567623680,3948576768,2401474945,3695704,4657284,11266,0,5451776,12,9,/input/data/work/ea/dc4f261615cd1f7473ce66b8a89318,true,-
28,hu-worker-c35,8b/de6655,nf-8bde6655db5c2d81d6d764535f4fbaf9-f23f2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607785,1717904208000,1717904634000,426215,424000,-,202.2,0.2,542048256,3961544704,555798528,4028657664,2559991946,3690883,4966878,11303,4194304,5455872,12,8,/input/data/work/8b/de6655db5c2d81d6d764535f4fbaf9,true,-
25,hu-worker-c26,d6/547bd7,nf-d6547bd78a02b536db9f6d1320f78681-076ed,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526607176,1717904213000,1717904637000,429824,423000,-,203.9,0.2,517332992,3959447552,517332992,3988406272,2256978667,3675337,4375070,11326,0,5398528,7,8,/input/data/work/d6/547bd78a02b536db9f6d1320f78681,true,-
4,hu-worker-c27,7a/8529e6,nf-7a8529e6de0e821e3ff179c5c57c7516-1e959,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1749526606433,1717904207000,1717904643000,436567,435000,-,203.9,0.2,555995136,3761369088,556081152,3812253696,2508437471,3693315,4866166,11353,4096,5595136,12,4,/input/data/work/7a/8529e6de0e821e3ff179c5c57c7516,true,-
