task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,hu-worker-c34,03/5ab134,nf-035ab1348d1fae88ce103828b2bdf6c9,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1073741824,1,1748671325983,1717048933000,1717048933000,7017,0,-,68.8,0.0,3190784,5640192,3190784,5644288,712937,4921,279,18,1175552,16384,2,0,/input/data/work/03/5ab1348d1fae88ce103828b2bdf6c9,true,-
2,hu-worker-c27,49/da77de,nf-49da77de5da646d4a5be18c60db91608,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,1073741824,1,1748671325925,1717048935000,1717048947000,21075,12000,-,99.3,0.0,4743168,12550144,4743168,12554240,3147403070,5955,48261,20,9650176,16384,32,1986,/input/data/work/49/da77de5da646d4a5be18c60db91608,true,-
1,hu-worker-c28,8b/49c840,nf-8b49c840cb19d2cd53ee91018b2652de,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1712324608,1,1748671325865,1717048936000,1717048950000,24135,13000,-,96.8,0.4,1174749184,1186750464,1174749184,1186754560,4064228511,838279390,496316,104481,2568192,838287360,72,3114,/input/data/work/8b/49c840cb19d2cd53ee91018b2652de,true,-
82,hu-worker-c27,07/817ac2,nf-07817ac25f76481c3c083d3ce08d13fe,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA,rsem/genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-cf0123ef83b3c38c13e3b0696a3f285d3f20f15b:64aad4a4e144878400649e71f42105311be7ed87-0,1,57600000,-,1729101824,1,1748671355231,1717048955000,1717049002000,46769,45000,-,99.5,0.4,1174966272,1507823616,1176289280,1507827712,4568154885,1562136170,522502,3509959,57749504,1562173440,149,2685,/input/data/work/07/817ac25f76481c3c083d3ce08d13fe,true,-
45,hu-worker-c31,15/b1e607,nf-15b1e60764d4521355b9d58160e92344,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748671335494,1717048946000,1717049019000,83506,72000,-,204.6,0.3,473886720,3817496576,475168768,3819671552,1417783280,3669193,2736062,11226,28798976,4280320,7,3,/input/data/work/15/b1e60764d4521355b9d58160e92344,true,-
13,hu-worker-c34,de/53f052,nf-de53f052a2da4aeebbcbc6734aea7b6f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748671336235,1717048936000,1717049042000,105765,105000,-,201.1,0.2,496734208,3752865792,497147904,3812253696,1740179326,3670772,3365690,11314,4096,4411392,12,11,/input/data/work/de/53f052a2da4aeebbcbc6734aea7b6f,true,-
75,hu-worker-c34,90/4f83e5,nf-904f83e598c63ef73184b1eb94df77f9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748671338089,1717048938000,1717049045000,106911,106000,-,201.6,0.2,464142336,3745140736,464699392,3812253696,1831958189,3672472,3544937,11183,0,4468736,12,10,/input/data/work/90/4f83e598c63ef73184b1eb94df77f9,true,-
14,hu-worker-c30,a1/0f8ccd,nf-a10f8ccd2deb9e0228966d4e5c520e0f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748671335823,1717048938000,1717049046000,110177,107000,-,199.5,0.4,538767360,3961544704,556081152,3988406272,2183675995,3676840,4231882,11194,36970496,4382720,12,11,/input/data/work/a1/0f8ccd2deb9e0228966d4e5c520e0f,true,-
20,hu-worker-c28,d8/849719,nf-d8849719648cd1ad01303ddf2033686f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748671335609,1717048936000,1717049059000,123391,122000,-,200.6,0.2,567222272,3825221632,571445248,3829985280,2519096380,3693342,4886885,11306,61632512,4472832,137,1,/input/data/work/d8/849719648cd1ad01303ddf2033686f,true,-
37,hu-worker-c30,4d/2cf2db,nf-4d2cf2dbe1a38a072f448003921d2189,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748671336469,1717048938000,1717049060000,123531,121000,-,199.5,0.3,462991360,3676979200,463532032,3676987392,2507997763,3695800,4865329,11280,0,4485120,18,19,/input/data/work/4d/2cf2dbe1a38a072f448003921d2189,true,-
