date,hour,day,month,weekday,ci
2023-01-01,00:00,01,01,Sunday,295.12
2023-01-01,01:00,01,01,Sunday,284.92
2023-01-01,02:00,01,01,Sunday,288.26
2023-01-01,03:00,01,01,Sunday,288.61
2023-01-01,04:00,01,01,Sunday,316.14
2023-01-01,05:00,01,01,Sunday,348.58
2023-01-01,06:00,01,01,Sunday,408.79
2023-01-01,07:00,01,01,Sunday,455.17
2023-01-01,08:00,01,01,Sunday,528.12
2023-01-01,09:00,01,01,Sunday,581.84
2023-01-01,10:00,01,01,Sunday,580.66
2023-01-01,11:00,01,01,Sunday,511.61
2023-01-01,12:00,01,01,Sunday,505.38
2023-01-01,13:00,01,01,Sunday,518.16
2023-01-01,14:00,01,01,Sunday,510.04
2023-01-01,15:00,01,01,Sunday,521.67
2023-01-01,16:00,01,01,Sunday,555.02
2023-01-01,17:00,01,01,Sunday,546.74
2023-01-01,18:00,01,01,Sunday,572.95
2023-01-01,19:00,01,01,Sunday,566.32
2023-01-01,20:00,01,01,Sunday,485.12
2023-01-01,21:00,01,01,Sunday,393.07
2023-01-01,22:00,01,01,Sunday,354.39
2023-01-01,23:00,01,01,Sunday,321.57
2023-01-02,00:00,02,01,Monday,297.04
2023-01-02,01:00,02,01,Monday,293.93
2023-01-02,02:00,02,01,Monday,296.61
2023-01-02,03:00,02,01,Monday,313.07
2023-01-02,04:00,02,01,Monday,320.0
2023-01-02,05:00,02,01,Monday,350.21
2023-01-02,06:00,02,01,Monday,430.52
2023-01-02,07:00,02,01,Monday,511.91
2023-01-02,08:00,02,01,Monday,584.74
2023-01-02,09:00,02,01,Monday,622.81
2023-01-02,10:00,02,01,Monday,614.56
2023-01-02,11:00,02,01,Monday,613.66
2023-01-02,12:00,02,01,Monday,610.08
2023-01-02,13:00,02,01,Monday,614.06
2023-01-02,14:00,02,01,Monday,630.42
2023-01-02,15:00,02,01,Monday,633.22
2023-01-02,16:00,02,01,Monday,627.26
2023-01-02,17:00,02,01,Monday,625.38
2023-01-02,18:00,02,01,Monday,616.29
2023-01-02,19:00,02,01,Monday,600.97
2023-01-02,20:00,02,01,Monday,512.31
2023-01-02,21:00,02,01,Monday,410.52
2023-01-02,22:00,02,01,Monday,335.43
2023-01-02,23:00,02,01,Monday,286.01
2023-01-03,00:00,03,01,Tuesday,270.61
2023-01-03,01:00,03,01,Tuesday,264.99
