date,hour,day,month,weekday,ci
2023-01-01,00:00,01,01,Sunday,71.54
2023-01-01,01:00,01,01,Sunday,65.29
2023-01-01,02:00,01,01,Sunday,63.29
2023-01-01,03:00,01,01,Sunday,65.29
2023-01-01,04:00,01,01,Sunday,69.26
2023-01-01,05:00,01,01,Sunday,68.9
2023-01-01,06:00,01,01,Sunday,69.41
2023-01-01,07:00,01,01,Sunday,69.05
2023-01-01,08:00,01,01,Sunday,70.68
2023-01-01,09:00,01,01,Sunday,65.04
2023-01-01,10:00,01,01,Sunday,65.95
2023-01-01,11:00,01,01,Sunday,68.47
2023-01-01,12:00,01,01,Sunday,69.45
2023-01-01,13:00,01,01,Sunday,71.72
2023-01-01,14:00,01,01,Sunday,88.49
2023-01-01,15:00,01,01,Sunday,114.88
2023-01-01,16:00,01,01,Sunday,131.58
2023-01-01,17:00,01,01,Sunday,143.3
2023-01-01,18:00,01,01,Sunday,136.53
2023-01-01,19:00,01,01,Sunday,137.14
2023-01-01,20:00,01,01,Sunday,136.96
2023-01-01,21:00,01,01,Sunday,127.69
2023-01-01,22:00,01,01,Sunday,122.34
2023-01-01,23:00,01,01,Sunday,122.79
2023-01-02,00:00,02,01,Monday,112.68
2023-01-02,01:00,02,01,Monday,106.15
2023-01-02,02:00,02,01,Monday,103.08
2023-01-02,03:00,02,01,Monday,101.18
2023-01-02,04:00,02,01,Monday,102.82
2023-01-02,05:00,02,01,Monday,102.87
2023-01-02,06:00,02,01,Monday,110.29
2023-01-02,07:00,02,01,Monday,125.02
2023-01-02,08:00,02,01,Monday,135.66
2023-01-02,09:00,02,01,Monday,135.7
2023-01-02,10:00,02,01,Monday,125.71
2023-01-02,11:00,02,01,Monday,126.22
2023-01-02,12:00,02,01,Monday,123.77
2023-01-02,13:00,02,01,Monday,133.28
2023-01-02,14:00,02,01,Monday,142.62
2023-01-02,15:00,02,01,Monday,162.42
2023-01-02,16:00,02,01,Monday,171.83
2023-01-02,17:00,02,01,Monday,179.45
2023-01-02,18:00,02,01,Monday,177.88
2023-01-02,19:00,02,01,Monday,174.87
2023-01-02,20:00,02,01,Monday,164.6
2023-01-02,21:00,02,01,Monday,143.99
2023-01-02,22:00,02,01,Monday,111.21
2023-01-02,23:00,02,01,Monday,79.19
2023-01-03,00:00,03,01,Tuesday,76.94
2023-01-03,01:00,03,01,Tuesday,73.0
2023-01-03,02:00,03,01,Tuesday,73.04
2023-01-03,03:00,03,01,Tuesday,68.05
2023-01-03,04:00,03,01,Tuesday,62.73
2023-01-03,05:00,03,01,Tuesday,64.21
2023-01-03,06:00,03,01,Tuesday,71.28
2023-01-03,07:00,03,01,Tuesday,90.4
2023-01-03,08:00,03,01,Tuesday,98.78
2023-01-03,09:00,03,01,Tuesday,98.45
2023-01-03,10:00,03,01,Tuesday,99.61
2023-01-03,11:00,03,01,Tuesday,99.36
2023-01-03,12:00,03,01,Tuesday,96.91
2023-01-03,13:00,03,01,Tuesday,98.8
2023-01-03,14:00,03,01,Tuesday,105.85
2023-01-03,15:00,03,01,Tuesday,112.48
2023-01-03,16:00,03,01,Tuesday,113.87
2023-01-03,17:00,03,01,Tuesday,113.49
2023-01-03,18:00,03,01,Tuesday,103.76
2023-01-03,19:00,03,01,Tuesday,75.93
2023-01-03,20:00,03,01,Tuesday,58.23
2023-01-03,21:00,03,01,Tuesday,51.38
2023-01-03,22:00,03,01,Tuesday,56.75
2023-01-03,23:00,03,01,Tuesday,55.43
2023-01-04,00:00,04,01,Wednesday,58.61
2023-01-04,01:00,04,01,Wednesday,62.02
2023-01-04,02:00,04,01,Wednesday,57.72
