date,hour,day,month,weekday,ci
2024-01-01,00:00,01,01,Monday,260.98
2024-01-01,01:00,01,01,Monday,261.35
2024-01-01,02:00,01,01,Monday,261.55
2024-01-01,03:00,01,01,Monday,266.45
2024-01-01,04:00,01,01,Monday,268.07
2024-01-01,05:00,01,01,Monday,271.64
2024-01-01,06:00,01,01,Monday,277.68
2024-01-01,07:00,01,01,Monday,283.35
2024-01-01,08:00,01,01,Monday,288.13
2024-01-01,09:00,01,01,Monday,287.45
2024-01-01,10:00,01,01,Monday,286.82
2024-01-01,11:00,01,01,Monday,286.18
2024-01-01,12:00,01,01,Monday,287.05
2024-01-01,13:00,01,01,Monday,282.48
2024-01-01,14:00,01,01,Monday,277.33
2024-01-01,15:00,01,01,Monday,264.22
2024-01-01,16:00,01,01,Monday,203.49
2024-01-01,17:00,01,01,Monday,169.52
2024-01-01,18:00,01,01,Monday,140.49
2024-01-01,19:00,01,01,Monday,131.68
2024-01-01,20:00,01,01,Monday,122.0
2024-01-01,21:00,01,01,Monday,116.08
2024-01-01,22:00,01,01,Monday,118.86
2024-01-01,23:00,01,01,Monday,160.04
2024-01-02,00:00,02,01,Tuesday,242.55
2024-01-02,01:00,02,01,Tuesday,266.74
2024-01-02,02:00,02,01,Tuesday,267.67
2024-01-02,03:00,02,01,Tuesday,268.5
2024-01-02,04:00,02,01,Tuesday,271.16
2024-01-02,05:00,02,01,Tuesday,273.78
2024-01-02,06:00,02,01,Tuesday,279.19
2024-01-02,07:00,02,01,Tuesday,281.48
2024-01-02,08:00,02,01,Tuesday,281.47
2024-01-02,09:00,02,01,Tuesday,281.97
2024-01-02,10:00,02,01,Tuesday,280.59
2024-01-02,11:00,02,01,Tuesday,279.75
2024-01-02,12:00,02,01,Tuesday,279.73
2024-01-02,13:00,02,01,Tuesday,281.25
2024-01-02,14:00,02,01,Tuesday,272.17
2024-01-02,15:00,02,01,Tuesday,250.83
2024-01-02,16:00,02,01,Tuesday,188.28
2024-01-02,17:00,02,01,Tuesday,160.11
2024-01-02,18:00,02,01,Tuesday,163.11
2024-01-02,19:00,02,01,Tuesday,157.12
2024-01-02,20:00,02,01,Tuesday,156.92
2024-01-02,21:00,02,01,Tuesday,163.17
2024-01-02,22:00,02,01,Tuesday,170.45
2024-01-02,23:00,02,01,Tuesday,195.33
2024-01-03,00:00,03,01,Wednesday,252.38
2024-01-03,01:00,03,01,Wednesday,264.84
2024-01-03,02:00,03,01,Wednesday,264.49
2024-01-03,03:00,03,01,Wednesday,262.54
2024-01-03,04:00,03,01,Wednesday,259.86
2024-01-03,05:00,03,01,Wednesday,266.5
2024-01-03,06:00,03,01,Wednesday,274.75
2024-01-03,07:00,03,01,Wednesday,277.73
2024-01-03,08:00,03,01,Wednesday,271.36
