task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,hu-worker-c34,8d/ce3448,nf-8dce3448a33f925206b2914d0d4f7bae-2c5ce,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,1,14400000,-,1073741824,1,1749196711443,1749196713000,1749196724000,12557,10000,-,99.0,0.0,4886528,12410880,4886528,12414976,3147403226,5952,48261,20,0,16384,16,1947,/input/data/work/8d/ce3448a33f925206b2914d0d4f7bae,true,-
2,hu-worker-c28,3a/2452c6,nf-3a2452c67a3eaa2a2520c552da5ac8a7-231ce,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chip_seq_data.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,1073741824,1,1749196711499,1749196722000,1749196726000,14501,1000,-,5.7,0.0,2867200,11575296,2867200,11579392,690288,9281,247,18,5853184,20480,2,0,/input/data/work/3a/2452c67a3eaa2a2520c552da5ac8a7,true,-
1,hu-worker-c31,dd/fbe084,nf-ddfbe0849996d61d3d6c29800f8616ce-0cc70,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,genes.gtf,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),COMPLETED,0,-,quay.io/biocontainers/perl:5.26.2,1,14400000,-,3398434816,1,1749196711550,1749196715000,1749196736000,24450,20000,-,99.9,2.1,2854412288,2875174912,2854412288,2875179008,916295350,25693112,112009,3154,2859008,25702400,58,614,/input/data/work/dd/fbe0849996d61d3d6c29800f8616ce,true,-
4,hu-worker-c27,9a/200152,nf-9a200152d7bc3e15a538e4c27dcfd7df-0792b,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,genome.fa.sizes,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),COMPLETED,0,-,quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0,1,14400000,-,1073741824,1,1749196730153,1749196733000,1749196734000,3847,0,-,54.7,0.0,2924544,11575296,2924544,11579392,102072,26543,195,23,397312,20480,3,0,/input/data/work/9a/200152d7bc3e15a538e4c27dcfd7df,true,-
69,hu-worker-c27,f2/df9d07,nf-f2df9d07f50c651ec01148e5657f8a1f-c760e,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731707,1749196734000,1749196797000,65293,62000,-,106.6,0.2,446464000,3889188864,446464000,3956301824,589141539,1729992,1116927,5483,4198400,2199552,11,10,/input/data/work/f2/df9d07f50c651ec01148e5657f8a1f,true,-
61,hu-worker-c26,51/86f82f,nf-5186f82f72638005565abbd2e7a07a1d-20e91,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731748,1749196735000,1749196794000,62252,58000,-,105.2,0.1,402927616,3608817664,402927616,3675930624,610681083,1723932,1158998,5490,0,2150400,11,18,/input/data/work/51/86f82f72638005565abbd2e7a07a1d,true,-
70,hu-worker-c28,25/14c7aa,nf-2514c7aa149cfc625b1733f568dd5c31-c035e,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731905,1749196732000,1749196795000,63095,62000,-,105.6,0.2,446054400,3889188864,446296064,3956301824,601054697,1719655,1140195,5427,4198400,2162688,18,17,/input/data/work/25/14c7aa149cfc625b1733f568dd5c31,true,-
48,hu-worker-c35,65/d7fb12,nf-65d7fb1281eb79db0ec5b5840dd777f1-1b757,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731341,1749196731000,1749196802000,70659,69000,-,104.4,0.1,402898944,3676979200,402898944,3678343168,670678240,1758095,1276177,5529,9674752,2211840,60,0,/input/data/work/65/d7fb1281eb79db0ec5b5840dd777f1,true,-
71,hu-worker-c34,77/001a89,nf-77001a8903577235eac947b7fbc9ab8f-0fe5e,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731627,1749196734000,1749196800000,68373,65000,-,104.7,0.1,402542592,3676979200,402812928,3678285824,569622289,1717388,1078802,5458,0,2195456,11,16,/input/data/work/77/001a8903577235eac947b7fbc9ab8f,true,-
73,hu-worker-c34,35/9af724,nf-359af724dc6783fb71c06bdee6ac7fde-0d0c7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731788,1749196733000,1749196803000,71212,68000,-,103.3,0.1,402964480,3813302272,403234816,3814600704,591768665,1719344,1122059,5460,8392704,2228224,11,3,/input/data/work/35/9af724dc6783fb71c06bdee6ac7fde,true,-
43,hu-worker-c28,1a/93ecb8,nf-1a93ecb8275d0f6ada4c06aaea09c9f8-3d0ea,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731206,1749196732000,1749196808000,76794,75000,-,105.2,0.1,401526784,3676979200,401657856,3744092160,741637530,1748843,1414767,5511,4198400,2273280,18,7,/input/data/work/1a/93ecb8275d0f6ada4c06aaea09c9f8,true,-
68,hu-worker-c30,98/a3b792,nf-98a3b7927571b7802d373417b437fb58-e6748,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749196731666,1749196741000,1749196803000,71334,61000,-,104.7,0.3,456114176,3889188864,456798208,3956301824,595298122,1730283,1128952,5486,19111936,2162688,6,0,/input/data/work/98/a3b7927571b7802d373417b437fb58,true,-
