task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,hu-worker-c27,2c/6325b2,nf-2c6325b29beba663357bb30f99223a4a-6d4e8,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1073741824,1,1748868660542,1748868662000,1748868662000,1458,0,-,66.7,0.0,3108864,5640192,3108864,5644288,712775,4918,279,18,4214784,16384,3,0,/input/data/work/2c/6325b29beba663357bb30f99223a4a,true,-
1,hu-worker-c35,81/0e8106,nf-810e810609df4be76edec4aa04bbd938-f1237,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,1073741824,1,1748868660679,1748868664000,1748868675000,14321,11000,-,99.3,0.0,4923392,12550144,4923392,12554240,3147403196,5961,48261,20,6414336,16384,21,1928,/input/data/work/81/0e810609df4be76edec4aa04bbd938,true,-
3,hu-worker-c28,46/805eff,nf-46805eff5e59da886c5ca38f86ea759b-a7668,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1712324608,1,1748868660621,1748868669000,1748868682000,21379,12000,-,99.3,0.4,1174609920,1186750464,1174609920,1186754560,4064228497,838279378,496316,104481,8192,838287360,26,3411,/input/data/work/46/805eff5e59da886c5ca38f86ea759b,true,-
82,hu-worker-c35,84/2e6ca9,nf-842e6ca9ad6f0ffbdae07adfdfd8a91e-773b5,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA,rsem/genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-cf0123ef83b3c38c13e3b0696a3f285d3f20f15b:64aad4a4e144878400649e71f42105311be7ed87-0,1,57600000,-,1729101824,1,1748868688751,1748868689000,1748868738000,49249,47000,-,99.2,0.4,1190096896,1522270208,1191403520,1522274304,4568155012,1562136176,522502,3509959,53391360,1562165248,87,3193,/input/data/work/84/2e6ca9ad6f0ffbdae07adfdfd8a91e,true,-
60,hu-worker-c30,7f/f3ab0d,nf-7ff3ab0d7d33d6da771bf45b962f380d-7b231,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868671074,1748868677000,1748868763000,91926,85000,-,201.2,0.3,463097856,3745140736,464424960,3812253696,1417815300,3669188,2736067,11310,0,4325376,7,2,/input/data/work/7f/f3ab0d7d33d6da771bf45b962f380d,true,-
26,hu-worker-c28,cf/43aebc,nf-cf43aebcefb65878661e7a4100ce0be5-1a80a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868669526,1748868670000,1748868775000,105474,104000,-,200.7,0.2,462241792,3745140736,462532608,3812253696,2183676006,3676838,4231881,11278,249856,4415488,12,5,/input/data/work/cf/43aebcefb65878661e7a4100ce0be5,true,-
24,hu-worker-c30,a8/caaa21,nf-a8caaa21f86c9f62d88a0e15ab490e70-9415b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868669567,1748868677000,1748868779000,109433,101000,-,201.8,0.3,462450688,3676979200,462893056,3744092160,1740177954,3670766,3365684,11272,0,4403200,8,6,/input/data/work/a8/caaa21f86c9f62d88a0e15ab490e70,true,-
50,hu-worker-c26,50/442624,nf-5044262488de90ba0accbde4d7f2e205-aee19,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868670786,1748868672000,1748868791000,120214,118000,-,199.6,0.2,510939136,4025511936,510939136,4092624896,2256972046,3675331,4375045,11326,0,4407296,12,9,/input/data/work/50/44262488de90ba0accbde4d7f2e205,true,-
5,hu-worker-c31,b5/e218a8,nf-b5e218a872908ba8f956cf442372c038-fed90,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868668620,1748868670000,1748868796000,127380,125000,-,199.6,0.3,474103808,3951722496,474103808,3951726592,2508432530,3693311,4866147,11353,180224,4481024,12,1,/input/data/work/b5/e218a872908ba8f956cf442372c038,true,-
14,hu-worker-c31,14/b22362,nf-14b2236200b97d9be294eaad224609e9-5f13c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868670014,1748868671000,1748868794000,123986,122000,-,201.0,0.4,536899584,3961544704,536899584,3961552896,2508433041,3693312,4866150,11353,0,4464640,29,27,/input/data/work/14/b2236200b97d9be294eaad224609e9,true,-
61,hu-worker-c35,f5/a46223,nf-f5a462231b4cc840d32a4cdca0ff1231-d5f30,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868669145,1748868669000,1748868802000,132855,132000,-,199.5,0.2,548130816,3961544704,557461504,4024463360,2652429917,3690235,5147418,11297,49152,4587520,21,11,/input/data/work/f5/a462231b4cc840d32a4cdca0ff1231,true,-
45,hu-worker-c35,08/4d67d7,nf-084d67d72694cc4dedb6a229e25e99d8-3687f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868669321,1748868669000,1748868801000,131679,130000,-,201.8,0.2,457936896,3745140736,458010624,3810156544,2627194059,3685678,5098135,11306,0,4587520,12,0,/input/data/work/08/4d67d72694cc4dedb6a229e25e99d8,true,-
22,hu-worker-c35,24/168435,nf-2416843563cd894cc27ac7e15415e8af-98913,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868670172,1748868670000,1748868800000,129828,129000,-,201.2,0.2,459259904,3745140736,459411456,3812253696,2589232214,3695811,5023866,11312,4579328,4558848,11,10,/input/data/work/24/16843563cd894cc27ac7e15415e8af,true,-
52,hu-worker-c27,be/6ecede,nf-be6ecede35f1defa7fd5e20ca22b3c9a-48788,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1748868670663,1748868672000,1748868802000,131337,129000,-,201.1,0.2,484089856,3887091712,485097472,3950673920,2711661774,3696004,5263115,11321,180224,4485120,12,1,/input/data/work/be/6ecede35f1defa7fd5e20ca22b3c9a,true,-
