task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,cpu_model
7,server,130014,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),COMPLETED,0,server,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,server,25769803776,1,1725378021077,1725378021164,1725378156279,114237,112000,server,103.2,4.9,1627361280,4562087936,1627361280,4629200896,2388113558,2038327,4634497,6006,32768,2330624,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
5,server,131955,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa),COMPLETED,0,server,quay.io/biocontainers/samtools:1.13--h8c37831_0,6,28800000,server,25769803776,1,1725378135319,1725378135415,1725378145886,10562,10000,server,99.7,0.0,4886528,12427264,4886528,12431360,3147399634,5801,48258,20,8032256,16384,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
21,server,132710,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,genome.fa,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,12,57600000,server,25769803776,1,1725378146122,1725378146182,1725378215651,85594,82000,server,242.4,54.8,18351271936,22561751040,19359055872,23855484928,3147330457,11574289220,192230,684930,1302528,11574296576,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
10,server,134356,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,A549_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3),COMPLETED,0,server,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,server,12884901888,1,1725378231721,1725378231816,1725378400197,163481,162000,server,92.7,6.7,2201440256,37164728320,2260062208,62661267456,1155790257,19639002,273111,551,66617344,10293248,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
9,server,140468,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3),COMPLETED,0,server,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,server,25769803776,1,1725378395206,1725378395302,1725378436449,53357,52000,server,105.2,4.4,1491984384,4567715840,1491984384,4629200896,1106441452,2308245,2131497,6380,16830464,2543616,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
22,server,141758,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,A549_R1,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R1),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,server,25769803776,1,1725378448572,1725378448663,1725380577289,2083896,2082000,server,596.5,62.9,21054074880,21563936768,21468053504,21974986752,13908852812,5951401632,970009,1451598,6105579520,5951410176,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
24,server,152051,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,A549_R3,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,server,25769803776,1,1725380532481,1725380532568,1725381759404,1379103,1378000,server,588.1,66.5,22279528448,22793162752,22756249600,23271321600,12659738427,2726019033,817529,657862,11871678464,2726027264,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
23,server,160749,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,A549_R2,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R2),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,server,25769803776,1,1725381911591,1725381911685,1725385066645,3613255,3609000,server,596.3,65.5,21921792000,22394966016,22482194432,22957015040,13941529365,6001670624,973997,1413229,13008674816,6001680384,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
15,server,174327,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,K562_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2),COMPLETED,0,server,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,server,25769803776,1,1725385524849,1725385524946,1725385552007,29292,27000,server,108.7,3.4,1143742464,4491829248,1143742464,4493455360,573707824,2128130,1090878,6119,604037120,2359296,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
16,server,175339,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,K562_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2),COMPLETED,0,server,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,server,12884901888,1,1725385554145,1725385554241,1725385617147,83487,83000,server,94.2,8.3,2735493120,43255934976,2797285376,72808361984,616574793,13125459,142966,551,83275776,10313728,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
13,server,182099,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,K562_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R1),COMPLETED,0,server,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,server,12884901888,1,1725385637636,1725385637733,1725385827813,201498,201000,server,98.7,5.8,1897082880,31331962880,1921736704,52645539840,1497425335,18559354,356783,551,1428168704,10366976,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
18,server,175347,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,K562_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R3),COMPLETED,0,server,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,server,12884901888,1,1725385554151,1725385554242,1725385907092,313443,313000,server,98.4,4.5,1479254016,25333059584,1488568320,42385547264,2448765473,21957065,588264,551,2436243456,10334208,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
26,server,192833,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,K562_R2,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R2),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,server,25769803776,1,1725385867599,1725385867694,1725386954180,856229,855000,server,581.1,60.3,20193402880,20736122880,20831100928,21382057984,12127100958,1444979970,752510,347856,8298754048,1444990976,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
19,server,200343,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,K562_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R3),COMPLETED,0,server,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,server,25769803776,1,1725386723832,1725386723928,1725386834354,109152,107000,server,102.8,3.6,1207099392,4491829248,1207099392,4493234176,2397158442,2231315,4652254,6254,1975631872,2756608,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
27,server,202309,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,K562_R3,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R3),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,server,25769803776,1,1725386832989,1725386833085,1725389191205,3067168,3064000,server,596.4,66.3,22188797952,23039578112,22522564608,23039582208,13950471602,5933394202,975089,1428098,8249126912,5933404160,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
25,server,214757,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,K562_R1,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R1),COMPLETED,0,server,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,server,25769803776,1,1725389900163,1725389900257,1725391021723,1374888,1371000,server,589.1,63.1,21117775872,21597474816,21265088512,21698125824,13002496097,3606204356,859369,875560,9127256064,3606212608,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
12,server,223400,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,K562_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R1),COMPLETED,0,server,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,server,25769803776,1,1725391275058,1725391275152,1725391359117,71180,69000,server,103.4,3.5,1178238976,4491829248,1178238976,4493193216,1449082934,2119927,2800507,6104,1019576320,2424832,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
28,server,224851,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,server,25769803776,1,1725391346246,1725391346338,1725391366374,29066,28000,server,467.6,0.1,52318208,621887488,52318208,685527040,5951507324,2929858190,25143,81371,5960114176,2930511872,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
29,server,225837,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,server,25769803776,1,1725391375324,1725391375412,1725391386258,13629,13000,server,462.7,0.2,73031680,627335168,73031680,686448640,2726124813,1359961725,11109,36148,2726072320,1360252928,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
30,server,226699,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,A549_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R2),COMPLETED,0,server,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,server,25769803776,1,1725391388962,1725391389052,1725391410400,28951,28000,server,467.6,0.2,85004288,640155648,85004288,685527040,6001776285,2961274120,24381,79823,6002401280,2961920000,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
31,server,227698,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,K562_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R2),COMPLETED,0,server,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,server,25769803776,1,1725391417923,1725391418013,1725391425429,7454,7000,server,465.1,0.1,49254400,622481408,49254400,686448640,1445085813,702949097,6292,19302,1445007360,703111168,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
32,server,228293,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,K562_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,server,25769803776,1,1725391425387,1725391425477,1725391451115,28761,28000,server,469.1,0.2,57860096,623300608,57860096,686448640,5933499862,2953692173,25138,78589,5933490176,2954326016,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
33,server,229267,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,K562_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,server,25769803776,1,1725391454162,1725391454248,1725391471838,17959,17000,server,474.6,0.2,55291904,620818432,55291904,686448640,3606310144,1772160850,15358,49669,2047418368,1772560384,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
34,server,230131,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,server,25769803776,1,1725391472130,1725391472221,1725391543104,48803,48000,server,491.9,14.8,4948455424,6010552320,5025984512,6126817280,5453537050,5238508481,307112,153474,1832923136,5239177216,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
35,server,231342,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,server,25769803776,1,1725391520940,1725391521033,1725391541344,20412,14000,server,458.3,7.3,2455621632,5959557120,2493759488,5982892032,1360067768,1261857096,72481,36146,996904960,1262149632,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
36,server,232171,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,A549_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R2),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,server,25769803776,1,1725391541362,1725391541452,1725391603415,50187,47000,server,476.6,14.7,4912934912,6012764160,4965355520,6076321792,5634770680,5446810431,308317,154093,2335449088,5447467008,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
37,server,233380,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,K562_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R2),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,server,25769803776,1,1725391591643,1725391591649,1725391600833,14073,8000,server,453.7,3.9,1306816512,5934190592,1321689088,5938700288,703055139,677421707,38790,19307,576212992,677576704,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
38,server,234043,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,K562_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,server,25769803776,1,1725391605726,1725391605816,1725391643862,48861,47000,server,466.7,14.7,4923109376,6010863616,4987150336,6058741760,5636011892,5450838945,303985,151909,2396532736,5451481088,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
39,server,235259,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,K562_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,server,25769803776,1,1725391654600,1725391654687,1725391674980,26539,20000,server,474.7,10.0,3339153408,5959323648,3383545856,5988769792,1772266893,1667340441,99525,49672,1188634624,1667739648,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
41,server,236156,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,server,12884901888,1,1725391681159,1725391681240,1725391688955,11061,6000,server,120.0,0.0,15163392,172359680,15163392,231587840,1261962390,2093358,72476,528,544387072,2097152,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
40,server,236149,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,server,12884901888,1,1725391681148,1725391681239,1725391702760,19502,15000,server,124.2,0.0,14868480,172412928,14868480,231587840,2715065699,2343663,162950,589,1749340160,2347008,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
47,server,237499,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,server,6442450944,1,1725391693238,1725391693321,1725391703984,7878,7000,server,114.5,0.0,7090176,164605952,7090176,231587840,1261962483,5452,72476,19,25968640,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
48,server,238966,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R3),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,server,6442450944,1,1725391701120,1725391701216,1725391701542,597,0,server,50.0,0.0,3158016,5640192,3158016,5644288,2203581,5485,259,19,0,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
43,server,238645,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,K562_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R2),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,server,12884901888,1,1725391700654,1725391700750,1725391704187,5038,4000,server,119.3,0.0,14323712,171474944,14323712,231587840,677526999,2038134,38798,515,22298624,2043904,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
42,server,237235,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,A549_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R2),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,server,12884901888,1,1725391692226,1725391692320,1725391705541,17328,17000,server,119.3,0.0,18944000,176590848,18944000,231587840,2773549959,2626943,159868,659,968151040,2633728,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
45,server,240585,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,K562_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,server,12884901888,1,1725391709560,1725391709663,1725391721046,11042,11000,server,123.8,0.0,15679488,173088768,15679488,231587840,1667445741,2253295,99528,567,0,2256896,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
51,server,241975,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R1),COMPLETED,0,server,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,server,6442450944,1,1725391720611,1725391720704,1725391721386,716,0,server,126.3,0.0,3207168,5640192,3207168,5644288,2453886,5500,263,19,0,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
